PUBLICATION_DATE,SITE_ID,UNIQUE_ID,PSTL_CODE,NH4_2018,NO3_2018,PCTBL2019,PCTBL2021,PCTCONIF2019,PCTCONIF2021,PCTCROP2019,PCTCROP2021,PCTDECID2019,PCTDECID2021,PCTFRSTLOSS2011,PCTGRS2019,PCTGRS2021,PCTHAY2019,PCTHAY2021,PCTHBWET2019,PCTHBWET2021,PCTICE2019,PCTICE2021,PCTIMP2019,PCTIMP2021,PCTMXFST2019,PCTMXFST2021,PCTOW2019,PCTOW2021,PCTSHRB2019,PCTSHRB2021,PCTURBHI2019,PCTURBHI2021,PCTURBLO2019,PCTURBLO2021,PCTURBMD2019,PCTURBMD2021,PCTURBOP2019,PCTURBOP2021,PCTWDWET2019,PCTWDWET2021,PRECIP9120,SN_2018,TMAX9120,TMEAN9120,TMIN9120,PSDPY,PSDPY_PT,AGKFFACT,AWCH,BDH,BFI,CANALDENS,CAO,CBNF,CLAY,COALMINEDENS,COMPSTRGTH,DAMDENS,DAMNIDSTOR,DAMNRMSTOR,ELEV,ELEV_MAX,ELEV_MIN,ELEV_PT,ET,FE2O3,FERT,FSTFRZ,GEOL_HUNT_DOM_DESC_WS,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_WS,GEOL_REEDBUSH_DOM_PCT_WS,GEOL_REEDBUSH_DOM_WS,HUDEN2010,HYDRLCOND,INORGNWETDEP_2019,K2O,KFFACT,LSTFRZ,MANURE,MERCDEP,MGO,MINEDENS,N,NA2O,NPDESDENS,OM,OMH,P2O5,PCTAG2006SLP10,PCTAG2006SLP20,PCTALKINTRUVOL,PCTALLUVCOAST,PCTBL2006,PCTCARBRESID,PCTCOASTCRS,PCTCOLLUVSED,PCTCONIF2006,PCTCROP2006,PCTDECID2006,PCTEOLCRS,PCTEOLFINE,PCTEXTRUVOL,PCTFIRE2000,PCTFIRE2001,PCTFIRE2002,PCTFIRE2003,PCTFIRE2004,PCTFIRE2005,PCTFIRE2006,PCTFIRE2007,PCTFIRE2008,PCTFIRE2009,PCTFIRE2010,PCTFRSTLOSS2001,PCTFRSTLOSS2002,PCTFRSTLOSS2003,PCTFRSTLOSS2004,PCTFRSTLOSS2005,PCTFRSTLOSS2006,PCTFRSTLOSS2007,PCTFRSTLOSS2008,PCTFRSTLOSS2009,PCTFRSTLOSS2010,PCTFRSTLOSS2012,PCTFRSTLOSS2013,PCTGLACLAKECRS,PCTGLACLAKEFINE,PCTGLACTILCLAY,PCTGLACTILCRS,PCTGLACTILLOAM,PCTGRS2006,PCTHAY2006,PCTHBWET2006,PCTHYDRIC,PCTICE2006,PCTIMP2006,PCTMXFST2006,PCTNOFRSTLOSS,PCTNONCARBRESID,PCTOW2006,PCTRECREATIONAL,PCTSALLAKE,PCTSHRB2006,PCTSILICIC,PCTURBHI2006,PCTURBLO2006,PCTURBMD2006,PCTURBOP2006,PCTWATER,PCTWDWET2006,PERDUN,PERHOR,PERM,PESTIC97,POPDEN2010,PSUM6M,PSUMPY,RCKDEP,RDCRS,RDDENS,RHMEAN,RUNOFF,S,SAND,SIO2,SUPERFUNDDENS,TMEANPW,TMEANPY,WETINDEX,WSAREASQKM,WTDEP,WTDPH,PSUM6M_PT,PSUMPY_PT,TMEANPW_PT,TMEANPY_PT,PERMH
7/15/2024,NLA22_MI-10011,NLA_MI-10156,MI,4.139331818,6.73170948,0,0,11.66477916,11.17824773,0,0,35.73046433,35.52870091,0,0.622876557,0.664652568,7.304643262,7.552870091,1.07587769,2.054380665,0,0,0.916761042,0.911664779,12.28765572,11.90332326,11.60815402,11.48036254,0.453001133,0.483383686,0.056625142,0.060422961,1.528878822,1.389728097,0.169875425,0.181268882,6.625141563,6.70694864,10.87202718,10.81570997,843.2954712,418.7356567,13.90264988,13.91152668,3.081030607,40.5566291,23.63332864,0.013759909,0.151000005,1.608999839,48,0,1.409934998,2.75198188,13.17,0,0.641451982,0,0,0,258.7855082,276,242,242.97,48.88333639,8.814266498,2.828425821,271,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,14.87148543,0.029162003,4.725455284,2.544300079,18,127,0.229331823,7.210676193,1.277251024,0,0.149837989,1.742032858,0,5.73,7.22300016,0.191682009,0.001698754,0,0,0,0,0,0,0,11.32502831,0,35.73046433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.622876557,7.304643262,1.07587769,0,0,0.857870895,12.34428086,100,0,11.83465459,0,0,0.453001133,0,0.056625142,1.528878822,0.056625142,6.738391846,0,10.92865232,2,0.333333333,14.57,25.93984477,36.63395857,62.22768497,79.18506002,152.4,0,1.827543577,70,277,0.071177996,67.64914199,60.79529748,0,1.007976015,9.195553243,873.2740657,1.404856053,155.6,5.130000188,62.14519723,21.16798242,-0.938527972,7.390484179,8.737000685
7/15/2024,NLA22_MI-10015,NLA_MI-10235,MI,6.637528419,12.30401611,0,0,0,0,6.437125749,6.417910448,33.68263473,34.02985075,0,0,0,0.449101796,0.447761194,1.796407186,2.089552239,0,0,0.878742515,0.874251497,1.347305389,1.343283582,19.46107784,19.10447761,0,0,0,0,1.796407186,1.791044776,0.149700599,0.149253731,3.74251497,3.731343284,31.13772455,30.89552239,1030.458496,758.9837036,14.73567486,14.75137329,4.772947311,53.71110556,190.4326548,0.053847305,0.174994747,1.576000055,70,0,0.61451097,6.363772455,18.65,0,0.62577486,0,0,0,222.9772025,248,210,214.57,59.83333333,11.53610021,8.321856287,287,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,10.78877794,0.027089005,7.863300323,3.055305481,33,124,0.163173653,11.66276073,1.425914938,0,0.149838003,1.041664037,0,1.46,2.063999971,0.182227005,0.035928144,0,0,0,0,0,0,0,0,7.335329341,33.38323353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19760479,0,0,100,0,0,0,0.449101796,1.646706587,0,0,0.748502994,1.347305389,98.80239521,0,19.46107784,0,0,0,0,0,1.646706587,0,3.592814371,0,31.13772455,3.25,7,6.01,16.87938881,22.24874714,72.49556764,98.02777465,152.4,0,0.993715763,71,415,0.036613998,31.07,52.81183971,0,2.648840268,10.5194362,959.747006,1.442887402,148.89,5.02000014,72.32403088,304.4671068,2.086757048,6.422698758,3.13734293
7/15/2024,NLA22_MI-10016,NLA_MI-10236,MI,3.273231745,6.277294159,0,0,1.220614828,1.218917601,0,0,32.14285714,31.10677718,0,0,0,0,0,0.226039783,0.48756704,0,0,0.236889693,0.237341772,19.52983725,19.40516821,9.674502712,10.14139444,0,0,0,0,0.27124774,0.24378352,0,0,6.193490054,6.192101414,30.74141049,31.20429059,872.1692941,346.5031738,10.62700558,10.64476776,-0.339104295,32.18430336,53.56235475,0,0.083185823,1.486999913,70,0,22.35572692,0,5.53,0,122.4916412,0,0,0,274.3957438,288,257,263.45,52.27777778,1.131259962,0,266,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,1.120744853,0.166074,5.411725044,0.575447053,15,154.25,0,11.29293442,15.00660489,0,0.073499007,0.263720984,0,1.57,2.304000051,0.06135,0,0,0,0,0,0,0,0,1.220614828,0,32.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045207957,0,0,0,0,0.497287523,0,0,0,0,4.52079566,0,0,0,95.47920434,0.045207957,0,0.316455696,0,0,0.236889693,19.52983725,99.45750452,0,9.584086799,59.24446825,0,0,0,0,0.27124774,0,6.193490054,0,30.69620253,4,0,31.91,0.001116493,1.098268657,73.43917465,86.08739567,147.82,0,1.064808687,73.75,455,0.068474006,87.38995124,22.2589724,0,-3.49419568,5.11728252,841.2667269,3.808616006,172.51,5.669999775,73.17551549,96.56436253,2.027768791,10.08534281,19.37900139
7/15/2024,NLA22_MI-10017,NLA_MI-10237,MI,3.379371166,6.203270435,0,0,0,0,0,0,37.88150808,40.07936508,0,0,0,0.538599641,0.595238095,0.359066427,0.595238095,0,0,0.120287253,0.120287253,3.411131059,3.76984127,15.08078995,15.27777778,0,0,0,0,0,0,0,0,9.87432675,10.51587302,32.8545781,29.16666667,774.8995361,359.750824,12.45146942,12.42823792,1.061281323,36.60562568,21.54958485,0,0.119999996,1.641000066,69,0,0.766805088,0,12.14,0,1.783447041,0,0,0,247.0893637,272,228,233.33,42.30000305,22.0780496,0,270.5,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,17.45236054,212.5051126,4.908802509,1.658168905,18,139,0,7.889647961,0.671301954,0,0.443581048,1.201524847,0,0.46,0.776000023,0.111934003,0,0,0,0,0,0,0,0,0,0,37.88150808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718132855,0,0,0,1.256732496,0,0,0,0,100,0,0,0,0,0,0.538599641,0.359066427,0,0,0.120287253,3.411131059,98.02513465,0,15.08078995,0,0,0,0,0,0,0,9.87432675,0,32.8545781,2,2,18.37,0.586292624,10.13206487,67.42040571,69.2349081,152.4,0,1.951471806,73,273,0.030108003,70.74,45.02816952,0,-1.271696448,7.061913709,1026.685817,0.409255041,180.13,5.920000349,67.0875988,48.60277367,-1.614447479,5.226864082,11.06100006
7/15/2024,NLA22_MI-10018,NLA_MI-10238,MI,3.533552488,6.774564266,0,0,12.32876712,12.39316239,0.498132005,0.142450142,43.46201743,44.58689459,0.373599004,9.339975093,7.977207977,0.249066002,0.284900285,0.871731009,0.427350427,0,0,1.556662516,1.547945205,7.222914072,8.11965812,2.739726027,3.133903134,1.120797011,0.997150997,0,0,2.864259029,2.564102564,0.124533001,0,12.32876712,12.10826211,6.849315068,7.264957265,864.579895,384.1983948,12.66364384,12.65225792,2.220973015,45.47500973,30.80248424,0.007770859,0.095999998,1.563529682,86,0,0.842037048,0.645080946,7.29,0,1.449725952,0,0,0,270.2178614,287,254,257.2,47.51666768,21.46306152,1.059775841,273.3333333,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,27.83335066,245.1742188,6.458371162,1.67519989,16.85714286,145.3333333,0.04607721,8.59368515,0.687376022,0,0.431035995,1.244048004,0,0.77,1.236405182,0.114669991,0.00124533,0,0,0,0,0,0,0,12.32876712,0.498132005,45.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871731009,0,0,0,2.98879203,0,0,0,0,0.249066002,1.120797011,0.249066002,100,0,0,0,0,9.339975093,0.249066002,0.871731009,0,0,1.282689913,7.222914072,94.14694894,0,2.739726027,0,0,1.120797011,0,0,2.366127024,0,10.95890411,0,6.849315068,2,0,27.18,9.61504473,70.59944237,68.27442106,84.55296135,152.4,0,3.500851631,72,480,0.032930999,80.43356406,45.69198242,0,-0.233574549,7.821948727,849.6089664,0.546557972,179.52,5.895937729,67.86421426,35.8778677,1.663643271,9.558210169,16.02130508
7/15/2024,NLA22_MI-10020,NLA_MI-10240,MI,4.696433385,8.172923088,0.10697094,0.111111111,0.303084329,0.314814815,0,0,0.10697094,0.111111111,0.01782849,0.01782849,0.018518519,0,0,0.142627919,0.185185185,0,0,24.0472455,24.07042254,0.196113389,0.203703704,30.84328757,32,0,0,4.617578891,4.740740741,27.90158674,26.72222222,14.63719023,14.25925926,20.23533607,20.46296296,0.891424496,0.87037037,845.4271334,494.8582458,14.11026669,14.11192557,4.072974205,64.72850216,31.23552475,0,0.188999996,1.655999899,56.41666667,0,0.842037136,0,21.19,0,1.449725957,0,0,0,289.8881461,303,283,283.79,47.8357108,21.4630602,0,289,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,317.0764453,245.1742248,4.81509304,1.675199665,11,121.8,0,7.009330114,0.687376037,0,0.431035998,1.244047984,0,2.6,3.226999998,0.114670013,0,0,0,0,0,0,0,0,0.392226778,0.01782849,0.320912819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160456409,0,0,0,0,0,0,0,0,0,0,0,96.16687467,0,0,0,3.833125334,0.01782849,0,0.124799429,0,0,23.45623106,0.285255839,99.8217151,0,30.95025851,0,0,0,0,4.421465502,28.1333571,13.85273667,20.5384204,0,0.944909966,2,2,4.45,0.39014852,703.3434644,58.7887195,103.7343361,152.4,0,9.122904096,69,301.6815832,0.032930998,33.14,45.69198159,0,1.592898945,9.824355493,1033.166518,4.722821877,136.97,4.800000191,59.61459907,29.05752136,-6.072898646,4.020370737,2.776000052
7/15/2024,NLA22_MI-10021,NLA_MI-10241,MI,4.632191051,8.392789841,0.005332196,0.005465078,0.522555188,0.497322112,49.84536632,49.54639851,18.10280473,18.2096404,0.010664392,1.135757705,0.983714067,0.170630266,0.174882501,0.869147915,0.972783911,0,0,1.824304148,1.852618108,1.525007998,1.541152038,2.308840781,2.273472511,0.223952224,0.404415783,0.111976112,0.103836485,3.1726565,3.109629468,0.607870321,0.6503443,6.931854538,6.722046125,14.4662472,14.80489671,933.6884766,492.7722778,13.47942257,13.47215002,2.427668095,38.54821337,51.63462486,0.129182041,0.187999986,1.618000071,75.53333333,0,1.294759496,7.949664072,19.2,0,0.805378298,0,0,0,263.4997944,292,246,245.07,55.07777913,11.37957223,22.85528421,269.3,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,37.08678573,49.74710187,7.012048244,2.368037361,26,142.4,6.955956063,9.670281304,1.157618331,0,0.206867842,1.641036437,0,4.7,5.625,0.176063184,0.021542071,0,0,0,0,0,0,0,0.554548363,50.41591127,18.07081156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010664392,0,0,0.005332196,0,0.010664392,0.015996587,0,0.015996587,0.005332196,24.40012797,0,0,0,75.59987203,0.869147915,0.245281007,1.013117202,0,0,1.499306815,1.551668977,99.92534926,0,2.314172976,1.56181422,0,0.341260531,0,0.053321958,3.135331129,0.197291245,6.910525755,0,14.32761011,2.862068966,1.517241379,6.44,110.0086263,77.1047461,67.33669917,80.41784286,152.4,9.59795E-06,1.781861341,68,344.192119,0.063421116,37.83164827,57.73218677,0,0.648459356,8.683525046,874.723579,16.60447919,130.75,4.415000193,67.26861509,102.599678,2.326317986,10.25007135,3.757999695
7/15/2024,NLA22_MI-10022,NLA_MI-10242,MI,3.02991847,4.988344193,0.059420777,0.060583711,1.18583202,1.195869771,0,0,44.80068205,44.50268676,0.630376934,1.77228925,1.872826889,1.299506549,1.274892003,0.909396233,1.15899273,0,0,0.42423851,0.42317927,19.81037022,19.81350753,6.688712636,6.577283742,0.576123182,0.424085976,0.005167024,0.005268149,0.601958302,0.582130439,0.131759113,0.126435571,5.301366678,5.307659888,16.85741597,17.09777684,772.633645,299.7868042,10.59511852,10.58221235,-1.67692101,39.46306917,52.06381032,0.011777198,0.18986421,1.511360743,67.37037037,0,2.515627454,0.567597592,8.297605343,0,137.520562,0,0,0,445.9703977,505,411,415.94,46.8029858,7.986283056,1.004211125,250.0625,"Till, or ground moraine",100,tg,100,SDMNTRY,3.364452523,0.127700314,4.371706009,2.6654188,26.48148148,159.125,0.13098406,9.823919296,2.842289284,0,0.010138713,1.544409609,0,9.44,11.10429005,0.168836699,0.002686853,0.000129176,0,0,0.105923993,0,0,0,1.358927326,0,44.55266489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051670241,0.082672385,0,0.180845842,0.676880151,0.098173457,0.126592089,0.108507505,0.418528948,0.131759113,0.826723848,0.144676673,10.15578578,0,0,0,89.84421422,1.968636164,1.36409435,1.100576123,0,0,0.396698272,19.61660682,96.52259281,0,6.657710492,3.67453407,0,0.614875862,0,0.002583512,0.591624254,0.098173457,5.322034774,0,16.64556799,2,2.622641509,7.217490376,6.815569277,4.112852097,71.19199053,71.85383892,147.7740316,3.10021E-06,1.619986189,68,229,0.106922884,49.99081972,60.32163868,0,-5.209057391,4.299392045,854.5895316,33.79363299,67.80927687,2.596616683,70.6252807,101.7067618,1.088929077,9.277575205,3.977524467
7/15/2024,NLA22_MI-10023,NLA_MI-10243,MI,6.494162339,10.9315567,0.02976317,0.026174584,0.051022577,0.052349169,44.09201071,43.62430746,6.922063013,7.027875932,0,0.216845954,0.222483968,13.92491177,13.96850325,1.326587015,1.509401038,0,0,2.251838939,2.247416982,0.097793274,0.100335907,1.628470598,1.526850761,0.02976317,0.030537015,0.102045155,0.082886184,3.146392279,3.044976661,1.356350185,1.28691707,4.064798673,4.043973302,23.01118245,23.45242769,963.7056949,667.7495117,14.34472656,14.34049104,3.902293444,54.389759,52.05963596,0.167845572,0.166506014,1.577532317,60.55882353,0.02851379,0.674390744,23.64029083,25.95802883,0,0.842620382,0.04383352,4140.226765,0,320.1580406,342,297,302.14,58.50975372,14.14865362,28.48709554,278.5,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,16.31258963,64.54431659,7.141938782,2.692092947,28.20588235,124.8,1.917173349,9.382301331,1.23154808,0,0.223842979,1.094926895,0,10.75935484,8.734421579,0.164447512,0.008928951,0.000255113,0,0,0.025511289,0,0,0,0.051022577,43.8879204,6.964581827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004251881,0,0,0,0,0,0,0,0,0.004251881,0.068030103,23.5044007,0,76.4955993,0,0,0.212594073,14.23529912,1.148007994,0,0,2.006973086,0.097793274,99.92346613,0,1.564692376,0.909063604,0,0,0,0.068030103,3.095369701,1.011947787,4.302904035,0,23.33432544,3,3.611111111,6.789178537,136.4165039,33.98054311,80.59056727,101.321201,152.4,6.37782E-06,1.97304217,71,373,0.035644719,30.61605942,50.93804907,0,1.740680297,9.741454363,923.1986054,22.81359096,97.73234789,3.67031673,80.19744794,106.3881536,2.0523808,9.974820813,4.189807482
7/15/2024,NLA22_MI-10025,NLA_MI-10245,MI,4.169444084,7.696663857,0,0,2.248875562,3.305785124,0,0,46.4017991,46.35612322,0,2.623688156,2.554470323,0,0,4.347826087,4.432757325,0,0,0.375562219,0.373313343,3.298350825,3.305785124,21.73913043,21.71299775,1.274362819,0.22539444,0,0,0.974512744,0.976709241,0,0,1.649175412,1.652892562,15.44227886,15.4770849,886.59729,447.8230591,12.89642811,12.97828197,1.059711218,33.09447432,16.31481216,0.000269865,0.200412165,1.374845505,65.2,0,0.842037043,0.019490255,6.72,0,1.449725992,0,0,0,327.4007002,374,322,321.03,55.22000122,21.46306109,0.034482759,263.5,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,5.324181813,245.1742326,6.312342167,1.675199791,17.8,141.5,0.014992504,9.520723343,0.687375988,0,0.431035962,1.244047989,0,0.37,21.1814159,0.114670003,0,0,0,0,0,0,0,0,3.298350825,0,43.25337331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.623688156,3.298350825,0,0.449775112,2.173913043,0.149925037,0,100,0,0,0,0,5.697151424,0,1.049475262,0,0,0.375562219,3.148425787,91.30434783,0,25.03748126,0,0,0.449775112,0,0,0.974512744,0,1.649175412,0,15.44227886,2.75,0,28.04,4.910165405,8.294623018,64.11070808,73.13917375,152.4,0,1.470592181,72,313.2923538,0.032931001,77.47234187,45.6919841,0,-0.894995451,7.399506231,941.9092954,4.285959781,162.45,3.942435525,63.7114989,17.33752646,2.128165295,7.618315364,12.68885248
7/15/2024,NLA22_MI-10026,NLA_MI-10246,MI,3.035008907,5.364583015,0,0,1.267427123,1.212121212,0,0,17.61723701,16.36363636,0,1.64765526,1.939393939,0,0,0,0,0,0,0.520912548,0.513307985,65.90621039,64.24242424,1.394169835,1.333333333,2.661596958,5.696969697,0,0,0.506970849,0.484848485,0.253485425,0.242424242,3.29531052,3.151515152,5.449936629,5.333333333,795.7057129,310.6723633,9.913263321,9.93289566,-1.144485831,33.99031156,41.5572264,0,0.137361431,1.51599884,63,0,2.473709106,0,7.118174905,0,93.72842996,0,0,0,434.605267,451,421,422.07,41.82500076,4.806541041,0,261,"Till, or ground moraine",100,tg,100,GNEISS,10.10442318,0.030687999,4.285853386,1.622106719,19.5,151.25,0,10.46593857,2.103155036,0,0.006172,2.183211209,0,6.64,7.75573349,0.139263019,0,0,0,0,0,0,0,0,3.29531052,0,20.27883397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760456274,0.126742712,0,0,0,0,10.89987326,1.013941698,1.140684411,0,0,0,100,0,0,0,0,1.64765526,0,0,0,0,0.403041825,63.878327,86.05830165,0,1.394169835,0,0,0,0,0,0.633713561,0,3.422053232,0,5.449936629,3,0,16.27346008,0.638849497,19.14049332,94.148592,74.95098082,125.6363118,0,2.103326797,72.25,419,0.030876998,64.44349091,66.60863401,0,-4.396867002,4.693326242,800.3764259,0.660374299,123.4428897,4.454763412,97.93961652,62.49468342,-5.169491291,0.837143638,13.03390694
7/15/2024,NLA22_MI-10027,NLA_MI-10247,MI,4.939597635,8.55439504,0.693134843,0.836809474,0.674401469,0.684662297,13.63789637,13.11889034,15.42755804,15.50379734,0.032471182,0.384658615,0.398118447,17.73925641,17.58567788,1.686003672,1.854927667,0,0,4.283698218,4.279327097,1.360042962,1.375664059,5.997177505,5.951490408,0.11614692,0.105235131,1.126500231,1.133496469,4.600916686,4.542861128,1.975746525,1.967770156,7.131171086,7.11414842,27.44938867,27.82645079,907.5814925,519.1505534,14.53218555,14.51880725,3.550801039,49.87993677,41.03834055,0.066864158,0.163000002,1.435999944,60.66019417,0.15675731,1.00769158,16.28978032,11.6,0,13.75214517,0,0,0,311.9650212,370,291,294.35,56.71639264,15.36722474,17.40542768,279.7777778,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,29.65180804,145.1914006,4.708144506,1.934257999,18.01941748,126.3333333,0.441308339,6.99395865,0.895240803,0.028194176,0.297394459,1.270893848,0,13.9,16.49200238,0.135214894,0.010478201,0.000174845,0,0,0.770566123,0,0,0,0.670654794,13.10212187,15.59366063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003746675,0.00749335,0,0.044960098,0.001248892,0,0.027475615,0.008742241,0.002497783,0,0.002497783,0.067440147,74.10548139,0,0,0,25.89451861,0.292240636,18.55353374,1.722221528,0,0,3.790960523,1.36628742,99.80142623,0,5.889772827,4.87705158,0,0.056200122,0,0.990371046,4.70457469,1.313833972,7.699416768,0,27.27454384,2,0,17.87,79.75688334,46.86120574,71.7929306,94.52758821,152.4,1.4612E-05,2.341657618,71,270.7066229,0.046340027,64.5648043,54.12223215,0,1.464913627,9.607362956,906.6914988,70.93663498,143.56,4.719999544,71.80289888,96.44347699,2.875479579,10.41032507,9.941000728
7/15/2024,NLA22_MI-10028,NLA_MI-10248,MI,4.706451416,8.172214508,3.838678328,3.650793651,0,0,7.045675413,7.301587302,44.80077745,44.33862434,0,1.652089407,1.693121693,11.80758017,10.26455026,0,0.423280423,0,0,1.267735666,1.262876579,2.380952381,2.433862434,13.9941691,14.76190476,0.485908649,0.423280423,0,0,2.332361516,2.486772487,0.19436346,0.211640212,6.365403304,6.560846561,5.102040816,5.44973545,855.9001116,496.4901123,13.64415455,13.65444728,3.576732159,55.92591737,25.98931603,0.071239067,0.184422425,1.570000104,66,0,1.409934967,4.967930029,19.29,0,0.641452014,0,0,0,325.7898215,340,316,314.47,49.29999651,8.814267345,6.899902818,286.5,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,27.91217585,0.029162,4.538318157,2.544300095,25.71428571,123.75,0,6.822917461,1.277251103,0,0.14983798,1.742032845,0,7,8.31199973,0.191682002,0.02526725,0.003887269,0,0,6.02526725,0,0,0,0,6.899902818,44.80077745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943634597,0,0,0,0.048590865,0.048590865,0.048590865,0,0,0,0,0,0,0,0,100,0.19436346,12.39067055,0,0,0,1.204081633,2.380952381,97.91059281,0,13.26530612,0,0,0.048590865,0,0,2.235179786,0.145772595,6.511175899,0,5.102040816,2,1,7.45,8.479733058,64.46863921,65.68011316,103.4574911,152.4,0,1.11630764,72.75,268,0.071178011,41.89610582,60.79529538,0,1.030853917,9.258852089,860.5024295,1.556559947,132.28,4.739999499,65.78849697,24.30209195,-5.175633848,4.898079291,4.107497271
7/15/2024,NLA22_MI-10029,NLA_MI-10249,MI,2.908881903,5.581233025,0.607287449,0.607902736,4.493927126,4.602692141,0,0,21.98380567,20.66869301,0.850202429,0.08097166,0.043421624,0.08097166,0.086843248,4.574898785,4.776378637,0,0,0.969230769,0.974493927,10.56680162,10.11723838,3.279352227,3.082935302,0,0,0.04048583,0.043421624,0.607287449,0.607902736,1.133603239,1.128962223,0.32388664,0.260529744,52.22672065,53.97307859,878.2599609,307.8787537,10.2085247,10.22370682,1.16066885,26.77481674,48.56966806,0,0.28534404,1.03691505,71.5,0,29.21499707,0,5.53,0,120.5733788,0,0,0,203.3438597,222,194,195.81,46.51250076,0.934999954,0,272.5,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,2.330342603,0.055674999,5.553090096,0.479999946,5.166666667,144.5,0,9.193181992,16.87000053,0,0.059999993,0.114999999,0,31.1625,37.07799575,0.035,0,0,0,0,0.607287449,0,0,0,4.493927126,0,21.98380567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08097166,0,3.036437247,3.157894737,0,0,0,0,0,0,0,37.40890688,0.08097166,0.08097166,5.587044534,62.59109312,0,0.969230769,10.56680162,92.87449393,0,3.279352227,77.54991379,0,0,0,0.04048583,0.607287449,1.133603239,0.32388664,0,51.2145749,3,0,21.89223482,0.605532964,2.154733502,68.12216187,76.81525803,152.0254413,0,1.151619077,75.5,406,0.041000002,77.94954842,5.484999933,0,-2.229750236,5.688645134,924.440081,2.84407771,38.98264777,1.414813771,68.1281484,121.44533,-3.65383938,5.142005429,13.46827296
7/15/2024,NLA22_MI-10030,NLA_MI-10160,MI,4.126313686,6.787969112,0,0,1.369863014,0.64516129,41.91780822,39.35483871,30.95890411,33.22580645,0,4.931506849,4.193548387,0.273972603,0,1.095890411,1.290322581,0,0,0.517808219,0.526027397,0.547945205,0,14.24657534,16.12903226,0,0,0,0,0.821917808,0.967741935,0.273972603,0.322580645,1.643835616,1.612903226,1.917808219,2.258064516,842.0350342,415.5291138,13.5847702,13.58800316,3.279505014,39.14079801,34.58372543,0.063013699,0.174999997,1.650764585,34.5,0,9.471983536,11.34246575,18.21,0,0.438159984,0,0,0,229.0523812,237,224,225.65,57.33333333,4.613710486,14.61917808,285.5,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,100,SDMNTRY,4.186351045,0.062399004,4.893584251,2.186048093,25,123,1.260273973,6.932543755,3.115671904,0,1.054999973,0.958078965,0,0.47,0.76612854,0.24216399,0,0,0,0,0,0,0,0,1.369863014,42.19178082,30.95890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5.205479452,0.273972603,1.095890411,0,0,0.517808219,0.547945205,100,0,13.69863014,0,0,0,0,0,0.821917808,0.273972603,1.643835616,0,1.917808219,1,1,9.82,91.83674622,10.93532331,51.68720341,75.53478797,152.4,0,0.844969511,70,238,0.629800962,40.26903226,56.09930155,0,1.077249577,9.030597036,970.2082192,0.231284882,35.2,1.539610744,51.74453131,40.7835381,1.407932704,9.229810926,5.95772171
